transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud
tx_000244,2026-01-30 06:22:58.123794,sender_0244,receiver_0244,20.89,transfer,restaurant,Houston,atm,0
tx_000245,2026-01-03 00:23:05.123794,sender_0245,receiver_0245,16.02,transfer,grocery,Chicago,web,0
tx_000246,2026-01-16 00:24:31.123794,sender_0246,receiver_0246,17.33,transfer,online,San Diego,pos,0
tx_000247,2026-01-13 02:43:07.123794,sender_0247,receiver_0247,55.12,withdrawal,retail,San Antonio,web,0
tx_000248,2026-01-09 17:39:25.123794,sender_0248,receiver_0248,1.42,payment,grocery,San Antonio,web,0
tx_000249,2026-01-29 01:04:45.123794,sender_0249,receiver_0249,5.67,payment,gas,Chicago,mobile,0
tx_000250,2026-01-30 07:45:43.123794,sender_0000,receiver_0250,46.22,transfer,grocery,NYC,mobile,0
tx_000251,2026-01-09 17:33:11.123794,sender_0001,receiver_0251,65.49,payment,entertainment,NYC,mobile,0
tx_000252,2026-01-20 00:46:44.123794,sender_0002,receiver_0252,38.47,transfer,retail,San Antonio,web,0
tx_000253,2026-01-19 22:19:08.123794,sender_0003,receiver_0253,51.36,withdrawal,restaurant,San Antonio,mobile,0
tx_000254,2026-01-12 03:41:46.123794,sender_0004,receiver_0254,29.56,withdrawal,restaurant,San Diego,web,0
tx_000255,2026-01-30 10:02:36.123794,sender_0005,receiver_0255,53.1,withdrawal,gas,NYC,mobile,0
tx_000256,2026-01-05 08:52:53.123794,sender_0006,receiver_0256,104.71,withdrawal,online,NYC,web,0
tx_000257,2026-01-23 00:46:20.123794,sender_0007,receiver_0257,103.62,payment,online,NYC,mobile,0
tx_000258,2026-01-18 16:18:00.123794,sender_0008,receiver_0258,19.43,withdrawal,restaurant,NYC,web,0
tx_000259,2026-01-09 09:17:03.123794,sender_0009,receiver_0259,215.43,payment,retail,Houston,pos,0
tx_000260,2026-01-06 00:47:49.123794,sender_0010,receiver_0260,69.11,payment,restaurant,San Diego,atm,0
tx_000261,2026-01-26 07:17:32.123794,sender_0011,receiver_0261,346.65,transfer,grocery,Phoenix,mobile,0
tx_000262,2026-01-10 19:39:20.123794,sender_0012,receiver_0262,468.39,transfer,online,Houston,web,0
tx_000263,2026-01-07 10:52:26.123794,sender_0013,receiver_0263,6.27,payment,restaurant,Philadelphia,web,0
tx_000264,2026-01-03 18:53:32.123794,sender_0014,receiver_0264,15.05,payment,retail,NYC,atm,0
tx_000265,2026-01-21 22:24:39.123794,sender_0015,receiver_0265,184.99,transfer,restaurant,San Diego,atm,0
tx_000266,2026-01-12 05:08:04.123794,sender_0016,receiver_0266,4.49,withdrawal,restaurant,Phoenix,mobile,0
tx_000267,2026-01-22 07:45:43.123794,sender_0017,receiver_0267,459.56,transfer,online,NYC,atm,0
tx_000268,2026-01-03 04:41:01.123794,sender_0018,receiver_0268,32.6,transfer,restaurant,Phoenix,mobile,0
tx_000269,2026-01-10 12:57:05.123794,sender_0019,receiver_0269,129.35,withdrawal,restaurant,Phoenix,atm,0
tx_000270,2026-01-14 16:27:50.123794,sender_0020,receiver_0270,45.85,payment,entertainment,NYC,mobile,0
tx_000271,2026-01-25 23:00:10.123794,sender_0021,receiver_0271,6.76,withdrawal,gas,LA,mobile,0
tx_000272,2026-01-10 16:44:23.123794,sender_0022,receiver_0272,265.95,payment,gas,Chicago,pos,0
tx_000273,2026-01-31 04:24:52.123794,sender_0023,receiver_0273,3381.53,deposit,retail,LA,mobile,0
tx_000274,2026-01-17 23:40:17.123794,sender_0024,receiver_0274,78.0048561888151,payment,grocery,LA,pos,1
tx_000275,2026-01-08 19:27:36.123794,sender_0025,receiver_0275,33.67,transfer,gas,Phoenix,mobile,0
tx_000276,2026-01-14 20:00:37.123794,sender_0026,receiver_0276,1.03,transfer,online,Houston,web,0
tx_000277,2026-01-26 08:53:28.123794,sender_0027,receiver_0277,414.58,transfer,grocery,Philadelphia,atm,0
tx_000278,2026-01-11 19:30:33.123794,sender_0028,receiver_0278,214.36,deposit,entertainment,San Diego,mobile,0
tx_000279,2026-01-07 05:00:36.123794,sender_0029,receiver_0279,4.05,transfer,restaurant,Philadelphia,mobile,0
tx_000280,2026-01-21 10:05:12.123794,sender_0030,receiver_0280,2.47,transfer,online,Phoenix,mobile,0
tx_000281,2026-01-14 11:17:16.123794,sender_0031,receiver_0281,2.93,transfer,grocery,San Diego,pos,0
tx_000282,2026-01-12 12:44:52.123794,sender_0032,receiver_0282,143.7,withdrawal,gas,Phoenix,atm,0
tx_000283,2026-01-03 03:19:40.123794,sender_0033,receiver_0283,166.92,transfer,online,NYC,mobile,0
tx_000284,2026-01-31 00:16:11.123794,sender_0034,receiver_0284,13.67,deposit,restaurant,LA,mobile,0
tx_000285,2026-01-13 10:10:15.123794,sender_0035,receiver_0285,115.46,transfer,online,San Antonio,mobile,0
tx_000286,2026-01-20 20:34:29.123794,sender_0036,receiver_0286,69.29,transfer,gas,San Antonio,web,0
tx_000287,2026-01-23 16:54:28.123794,sender_0037,receiver_0287,31.47,transfer,online,San Diego,pos,0
tx_000288,2026-01-28 21:30:28.123794,sender_0038,receiver_0288,233.99,withdrawal,gas,Phoenix,web,0
tx_000289,2026-01-02 21:30:39.123794,sender_0039,receiver_0289,8.96,withdrawal,online,San Diego,mobile,0
tx_000290,2026-01-27 01:57:11.123794,sender_0040,receiver_0290,1019.6087733344676,transfer,online,NYC,web,1
tx_000291,2026-01-31 00:04:42.123794,sender_0041,receiver_0291,18.31,transfer,grocery,Houston,pos,0
tx_000292,2026-01-29 04:31:55.123794,sender_0042,receiver_0292,790.21,withdrawal,restaurant,San Diego,web,0
tx_000293,2026-01-24 14:38:18.123794,sender_0043,receiver_0293,12.09,transfer,grocery,LA,pos,0
tx_000294,2026-01-02 23:59:30.123794,sender_0044,receiver_0294,32.22,transfer,restaurant,NYC,mobile,0
tx_000295,2026-01-19 06:21:30.123794,sender_0045,receiver_0295,59.61,transfer,online,Chicago,atm,0
tx_000296,2026-01-20 09:43:06.123794,sender_0046,receiver_0296,59.06,transfer,grocery,San Antonio,web,0
tx_000297,2026-01-27 11:34:09.123794,sender_0047,receiver_0297,114.01,transfer,retail,NYC,web,0
tx_000298,2026-01-22 05:36:55.123794,sender_0048,receiver_0298,7.94,transfer,restaurant,Phoenix,web,0
tx_000299,2026-01-23 01:33:30.123794,sender_0049,receiver_0299,120.67548226325822,transfer,retail,NYC,mobile,1
tx_000300,2026-01-15 12:49:35.123794,sender_0050,receiver_0300,67.17,withdrawal,grocery,Chicago,mobile,0
tx_000301,2026-01-24 23:14:33.123794,sender_0051,receiver_0301,24.74,transfer,retail,San Diego,pos,0
tx_000302,2026-01-30 02:12:53.123794,sender_0052,receiver_0302,100.09,withdrawal,grocery,NYC,mobile,0
tx_000303,2026-01-18 01:36:04.123794,sender_0053,receiver_0303,7.25,transfer,restaurant,NYC,pos,0
tx_000304,2026-01-10 02:24:52.123794,sender_0054,receiver_0304,33.46,payment,retail,Chicago,web,0
tx_000305,2026-01-26 10:54:15.123794,sender_0055,receiver_0305,17.64,transfer,gas,Phoenix,mobile,0
tx_000306,2026-01-19 04:38:45.123794,sender_0056,receiver_0306,33.61,withdrawal,grocery,LA,pos,0
tx_000307,2026-01-22 00:40:16.123794,sender_0057,receiver_0307,478.45,transfer,online,Houston,atm,0
tx_000308,2026-01-03 02:08:32.123794,sender_0058,receiver_0308,492.59,withdrawal,online,San Diego,mobile,0
tx_000309,2026-01-12 11:41:22.123794,sender_0059,receiver_0309,367.1,transfer,restaurant,LA,mobile,0
tx_000310,2026-01-14 17:59:14.123794,sender_0060,receiver_0310,27.29,transfer,grocery,LA,pos,0
tx_000311,2026-01-03 17:11:03.123794,sender_0061,receiver_0311,213.03,deposit,online,Houston,atm,0
tx_000312,2026-01-30 16:37:48.123794,sender_0062,receiver_0312,64.62,payment,grocery,Houston,atm,0
tx_000313,2026-01-24 00:15:49.123794,sender_0063,receiver_0313,58.46,transfer,retail,NYC,atm,0
tx_000314,2026-01-03 04:09:22.123794,sender_0064,receiver_0314,48.62,deposit,online,Phoenix,mobile,0
tx_000315,2026-01-02 23:41:23.123794,sender_0065,receiver_0315,763.28,transfer,online,San Diego,pos,0
tx_000316,2026-01-25 00:51:49.123794,sender_0066,receiver_0316,423.59,transfer,gas,LA,mobile,0
tx_000317,2026-01-09 03:44:56.123794,sender_0067,receiver_0317,166.89,deposit,retail,Phoenix,mobile,0
tx_000318,2026-01-26 16:27:47.123794,sender_0068,receiver_0318,42.29,transfer,restaurant,NYC,mobile,0
tx_000319,2026-01-03 06:59:13.123794,sender_0069,receiver_0319,57.94,withdrawal,retail,Phoenix,mobile,0
tx_000320,2026-01-18 03:52:57.123794,sender_0070,receiver_0320,121.01,transfer,gas,Chicago,web,0
tx_000321,2026-01-25 13:55:48.123794,sender_0071,receiver_0321,24.97,withdrawal,online,Houston,mobile,0
tx_000322,2026-01-29 00:43:07.123794,sender_0072,receiver_0322,223.07,payment,online,Houston,mobile,0
tx_000323,2026-01-27 06:59:16.123794,sender_0073,receiver_0323,13.71,deposit,grocery,NYC,mobile,0
tx_000324,2026-01-28 20:47:00.123794,sender_0074,receiver_0324,98.27,payment,restaurant,San Antonio,web,0
tx_000325,2026-01-09 15:18:53.123794,sender_0075,receiver_0325,1.76,transfer,grocery,Houston,web,0
tx_000326,2026-01-09 14:48:14.123794,sender_0076,receiver_0326,23.9,payment,restaurant,LA,web,0
tx_000327,2026-01-24 02:12:42.123794,sender_0077,receiver_0327,5549.018761407901,transfer,restaurant,San Diego,atm,1
tx_000328,2026-01-18 00:34:15.123794,sender_0078,receiver_0328,258.34,withdrawal,restaurant,NYC,web,0
tx_000329,2026-01-06 19:18:10.123794,sender_0079,receiver_0329,546.32,withdrawal,online,Philadelphia,mobile,0
tx_000330,2026-01-26 08:22:52.123794,sender_0080,receiver_0330,20.07,payment,online,Chicago,pos,0
tx_000331,2026-01-13 20:02:59.123794,sender_0081,receiver_0331,63.79,withdrawal,grocery,Houston,mobile,0
tx_000332,2026-01-13 23:57:15.123794,sender_0082,receiver_0332,373.53,transfer,online,LA,mobile,0
tx_000333,2026-01-23 07:19:34.123794,sender_0083,receiver_0333,141.12,payment,retail,LA,web,0
tx_000334,2026-01-14 10:45:23.123794,sender_0084,receiver_0334,117.08,transfer,gas,NYC,atm,0
tx_000335,2026-01-19 23:33:02.123794,sender_0085,receiver_0335,630.1,payment,grocery,Philadelphia,atm,0
tx_000336,2026-01-22 12:40:38.123794,sender_0086,receiver_0336,11.47,transfer,restaurant,Philadelphia,mobile,0
tx_000337,2026-01-15 19:50:54.123794,sender_0087,receiver_0337,41.41,withdrawal,online,Philadelphia,atm,0
tx_000338,2026-01-28 03:02:13.123794,sender_0088,receiver_0338,18.343805217509523,transfer,online,San Diego,atm,1
tx_000339,2026-01-03 11:46:52.123794,sender_0089,receiver_0339,10.56,payment,online,San Diego,mobile,0
tx_000340,2026-01-18 08:06:07.123794,sender_0090,receiver_0340,273.49,transfer,grocery,Houston,mobile,0
tx_000341,2026-01-07 10:14:12.123794,sender_0091,receiver_0341,13.79,withdrawal,retail,Philadelphia,atm,0
tx_000342,2026-01-05 21:47:23.123794,sender_0092,receiver_0342,164.56,transfer,restaurant,NYC,mobile,0
tx_000343,2026-01-28 15:35:03.123794,sender_0093,receiver_0343,657.03,payment,gas,San Diego,mobile,0
tx_000344,2026-01-18 22:19:34.123794,sender_0094,receiver_0344,41.81,transfer,grocery,San Diego,mobile,0
tx_000345,2026-01-10 21:04:28.123794,sender_0095,receiver_0345,119.08,withdrawal,restaurant,NYC,mobile,0
tx_000346,2026-01-09 08:07:45.123794,sender_0096,receiver_0346,166.5,transfer,online,Houston,mobile,0
tx_000347,2026-01-28 11:18:24.123794,sender_0097,receiver_0347,8.74,withdrawal,online,San Diego,mobile,0
tx_000348,2026-01-31 11:45:02.123794,sender_0098,receiver_0348,21.66,transfer,entertainment,NYC,mobile,0
tx_000349,2026-01-16 16:01:15.123794,sender_0099,receiver_0349,12.12,withdrawal,grocery,Chicago,pos,0
tx_000350,2026-01-28 11:35:25.123794,sender_0100,receiver_0350,24.41,transfer,entertainment,LA,mobile,0
tx_000351,2026-01-23 16:55:13.123794,sender_0101,receiver_0351,159.84,transfer,online,Chicago,web,0
tx_000352,2026-01-28 23:40:53.123794,sender_0102,receiver_0352,22.36,payment,restaurant,NYC,pos,0
tx_000353,2026-01-16 12:55:14.123794,sender_0103,receiver_0353,51.79,transfer,retail,LA,pos,0
tx_000354,2026-01-19 09:27:44.123794,sender_0104,receiver_0354,11.43,transfer,online,LA,mobile,0
tx_000355,2026-01-06 20:22:51.123794,sender_0105,receiver_0355,343.65,deposit,gas,San Diego,mobile,0
tx_000356,2026-01-15 05:23:31.123794,sender_0106,receiver_0356,24.1,deposit,retail,Chicago,web,0
tx_000357,2026-01-30 15:09:20.123794,sender_0107,receiver_0357,536.18,withdrawal,online,Chicago,pos,0
tx_000358,2026-01-13 04:22:30.123794,sender_0108,receiver_0358,59.82,transfer,online,Chicago,mobile,0
tx_000359,2026-01-09 08:45:15.123794,sender_0109,receiver_0359,6.62,transfer,retail,NYC,mobile,0
tx_000360,2026-01-09 03:58:59.123794,sender_0110,receiver_0360,42.24,payment,restaurant,San Diego,atm,0
tx_000361,2026-01-03 00:40:23.123794,sender_0111,receiver_0361,11.09,transfer,online,San Diego,mobile,0
tx_000362,2026-01-21 07:36:34.123794,sender_0112,receiver_0362,132.16,deposit,online,Houston,atm,0
tx_000363,2026-01-21 22:57:05.123794,sender_0113,receiver_0363,36.89,transfer,restaurant,Houston,web,0
tx_000364,2026-01-04 22:46:50.123794,sender_0114,receiver_0364,69.74,deposit,grocery,Phoenix,mobile,0
tx_000365,2026-01-02 07:06:38.123794,sender_0115,receiver_0365,31.37,payment,online,LA,mobile,0
tx_000366,2026-01-04 06:58:06.123794,sender_0116,receiver_0366,23.74,withdrawal,grocery,NYC,web,0
tx_000367,2026-01-12 22:15:54.123794,sender_0117,receiver_0367,12.67,transfer,online,Chicago,atm,0
tx_000368,2026-01-14 00:33:09.123794,sender_0118,receiver_0368,822.7497129648376,withdrawal,retail,San Diego,atm,1
tx_000369,2026-01-13 12:35:04.123794,sender_0119,receiver_0369,42.11,transfer,gas,NYC,atm,0
tx_000370,2026-01-18 07:15:22.123794,sender_0120,receiver_0370,34.05,payment,grocery,Houston,mobile,0
tx_000371,2026-01-28 01:20:19.123794,sender_0121,receiver_0371,40.56,withdrawal,gas,NYC,web,0
tx_000372,2026-01-06 23:47:12.123794,sender_0122,receiver_0372,19.72,transfer,online,NYC,web,0
tx_000373,2026-01-25 11:34:01.123794,sender_0123,receiver_0373,34.23,payment,retail,Phoenix,web,0
tx_000374,2026-01-24 15:12:57.123794,sender_0124,receiver_0374,74.32,payment,restaurant,LA,mobile,0
tx_000375,2026-01-04 23:30:40.123794,sender_0125,receiver_0375,43.3962704823391,transfer,grocery,San Diego,atm,1
tx_000376,2026-01-01 16:30:40.123794,sender_0126,receiver_0376,14.38,payment,online,Chicago,web,0
tx_000377,2026-01-21 22:31:12.123794,sender_0127,receiver_0377,431.57,transfer,online,LA,web,0
tx_000378,2026-01-13 06:43:55.123794,sender_0128,receiver_0378,31.69,transfer,restaurant,Houston,pos,0
tx_000379,2026-01-20 20:48:08.123794,sender_0129,receiver_0379,23.87,payment,online,San Antonio,mobile,0
tx_000380,2026-01-12 21:31:54.123794,sender_0130,receiver_0380,7.27,payment,gas,NYC,mobile,0
tx_000381,2026-01-03 20:16:36.123794,sender_0131,receiver_0381,195.59,transfer,online,Houston,web,0
tx_000382,2026-01-06 20:29:44.123794,sender_0132,receiver_0382,11.2,withdrawal,gas,San Antonio,pos,0
tx_000383,2026-01-12 15:26:26.123794,sender_0133,receiver_0383,53.36,withdrawal,gas,NYC,mobile,0
tx_000384,2026-01-31 06:47:15.123794,sender_0134,receiver_0384,4.21,payment,retail,San Diego,mobile,0
tx_000385,2026-01-16 05:46:15.123794,sender_0135,receiver_0385,186.28,payment,restaurant,LA,pos,0
tx_000386,2026-01-26 18:37:44.123794,sender_0136,receiver_0386,319.03,transfer,gas,NYC,pos,0
tx_000387,2026-01-14 21:10:41.123794,sender_0137,receiver_0387,112.93,withdrawal,retail,Phoenix,pos,0
tx_000388,2026-01-04 05:34:15.123794,sender_0138,receiver_0388,5.46,payment,online,NYC,mobile,0
tx_000389,2026-01-14 19:00:37.123794,sender_0139,receiver_0389,192.12,transfer,gas,Philadelphia,atm,0
tx_000390,2026-01-20 17:05:00.123794,sender_0140,receiver_0390,15.78,payment,online,Houston,web,0
tx_000391,2026-01-17 18:44:19.123794,sender_0141,receiver_0391,9.43,transfer,retail,NYC,web,0
tx_000392,2026-01-26 06:03:12.123794,sender_0142,receiver_0392,30.72,transfer,online,San Diego,mobile,0
tx_000393,2026-01-18 03:01:15.123794,sender_0143,receiver_0393,29.81,payment,gas,Philadelphia,atm,0
tx_000394,2026-01-03 18:30:51.123794,sender_0144,receiver_0394,25.6,payment,online,Houston,mobile,0
tx_000395,2026-01-30 11:45:07.123794,sender_0145,receiver_0395,368.89,payment,online,Chicago,mobile,0
tx_000396,2026-01-02 19:30:24.123794,sender_0146,receiver_0396,1116.26,payment,retail,NYC,web,0
tx_000397,2026-01-30 07:20:37.123794,sender_0147,receiver_0397,7.0,deposit,grocery,Philadelphia,mobile,0
tx_000398,2026-01-23 15:53:34.123794,sender_0148,receiver_0398,19.43,payment,online,San Diego,mobile,0
tx_000399,2026-01-10 08:03:10.123794,sender_0149,receiver_0399,67.63,payment,grocery,NYC,mobile,0
tx_000400,2026-01-10 22:48:37.123794,sender_0150,receiver_0400,30.48,transfer,online,Houston,atm,0
tx_000401,2026-01-13 17:27:02.123794,sender_0151,receiver_0401,99.39,transfer,entertainment,Houston,mobile,0
tx_000402,2026-01-27 23:26:28.123794,sender_0152,receiver_0402,215.72,transfer,grocery,LA,atm,0
tx_000403,2026-01-21 11:08:50.123794,sender_0153,receiver_0403,168.01,payment,gas,San Antonio,web,0
tx_000404,2026-01-07 18:45:14.123794,sender_0154,receiver_0404,136.26,withdrawal,online,NYC,web,0
tx_000405,2026-01-14 00:30:21.123794,sender_0155,receiver_0405,657.63,transfer,online,LA,web,0
tx_000406,2026-01-03 16:43:24.123794,sender_0156,receiver_0406,5.04,transfer,gas,NYC,atm,0
tx_000407,2026-01-03 19:46:57.123794,sender_0157,receiver_0407,502.79,transfer,online,Chicago,mobile,0
tx_000408,2026-01-30 05:59:33.123794,sender_0158,receiver_0408,29.39,transfer,retail,LA,mobile,0
tx_000409,2026-01-06 08:38:25.123794,sender_0159,receiver_0409,177.27,deposit,online,San Diego,web,0
tx_000410,2026-01-31 02:12:59.123794,sender_0160,receiver_0410,11.65,payment,online,San Antonio,pos,0
tx_000411,2026-01-07 22:00:41.123794,sender_0161,receiver_0411,13.97,transfer,restaurant,NYC,mobile,0
tx_000412,2026-01-21 04:04:42.123794,sender_0162,receiver_0412,147.4,withdrawal,retail,San Antonio,web,0
tx_000413,2026-01-28 20:25:05.123794,sender_0163,receiver_0413,3.02,withdrawal,gas,Philadelphia,pos,0
tx_000414,2026-01-26 16:52:36.123794,sender_0164,receiver_0414,240.85,payment,gas,LA,pos,0
tx_000415,2026-01-23 16:33:59.123794,sender_0165,receiver_0415,361.39,transfer,restaurant,NYC,mobile,0
tx_000416,2026-01-03 07:45:45.123794,sender_0166,receiver_0416,71.28,payment,online,NYC,web,0
tx_000417,2026-01-04 00:17:30.123794,sender_0167,receiver_0417,67.53,transfer,retail,LA,mobile,0
tx_000418,2026-01-05 18:26:41.123794,sender_0168,receiver_0418,15.64,withdrawal,grocery,San Diego,atm,0
tx_000419,2026-01-01 23:17:04.123794,sender_0169,receiver_0419,556.7238676606379,payment,retail,Chicago,mobile,1
tx_000420,2026-01-06 19:59:05.123794,sender_0170,receiver_0420,91.97,payment,retail,San Diego,atm,0
tx_000421,2026-01-21 21:13:23.123794,sender_0171,receiver_0421,13.7,transfer,online,San Antonio,pos,0
tx_000422,2026-01-02 13:32:50.123794,sender_0172,receiver_0422,30.35,transfer,online,LA,pos,0
tx_000423,2026-01-28 03:23:36.123794,sender_0173,receiver_0423,42.99,transfer,grocery,San Diego,pos,0
tx_000424,2026-01-27 18:42:17.123794,sender_0174,receiver_0424,30.29,deposit,grocery,NYC,mobile,0
tx_000425,2026-01-28 23:07:28.123794,sender_0175,receiver_0425,24.115564171168906,transfer,retail,NYC,mobile,1
tx_000426,2026-01-29 11:13:24.123794,sender_0176,receiver_0426,155.79,transfer,restaurant,Phoenix,web,0
tx_000427,2026-01-10 11:55:10.123794,sender_0177,receiver_0427,37.89,deposit,gas,LA,web,0
tx_000428,2026-01-21 18:46:12.123794,sender_0178,receiver_0428,55.87,payment,online,LA,mobile,0
tx_000429,2026-01-15 04:35:37.123794,sender_0179,receiver_0429,22.93,withdrawal,retail,Philadelphia,mobile,0
tx_000430,2026-01-31 12:55:04.123794,sender_0180,receiver_0430,111.38,transfer,online,San Diego,pos,0
tx_000431,2026-01-19 01:35:33.123794,sender_0181,receiver_0431,73.56,payment,gas,LA,pos,0
tx_000432,2026-01-14 11:21:06.123794,sender_0182,receiver_0432,336.69,transfer,restaurant,LA,mobile,0
tx_000433,2026-01-19 12:42:17.123794,sender_0183,receiver_0433,112.27,withdrawal,online,Houston,mobile,0
tx_000434,2026-01-04 23:52:59.123794,sender_0184,receiver_0434,40.28,transfer,grocery,Philadelphia,web,0
tx_000435,2026-01-11 23:03:26.123794,sender_0185,receiver_0435,18.0,payment,gas,LA,pos,0
tx_000436,2026-01-17 23:00:25.123794,sender_0186,receiver_0436,200.12,withdrawal,restaurant,San Diego,web,0
tx_000437,2026-01-20 15:33:58.123794,sender_0187,receiver_0437,35.74,payment,online,Philadelphia,pos,0
tx_000438,2026-01-09 04:20:08.123794,sender_0188,receiver_0438,42.2,payment,gas,Phoenix,atm,0
tx_000439,2026-01-30 22:35:15.123794,sender_0189,receiver_0439,42.18,transfer,gas,San Diego,pos,0
tx_000440,2026-01-11 22:06:54.123794,sender_0190,receiver_0440,29.89,transfer,grocery,San Diego,atm,0
tx_000441,2026-01-04 19:12:36.123794,sender_0191,receiver_0441,43.3,payment,grocery,NYC,pos,0
tx_000442,2026-01-03 20:47:01.123794,sender_0192,receiver_0442,981.73,payment,gas,NYC,atm,0
